serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
10845,Purba Bardhaman,Jamal Pur,Ilampur,BENE PUKUR OR KALI MANDIR PUKUR,23.0273459,88.0289072
11900,Purba Bardhaman,Jamal Pur,Ilampur,KADAM GER PUKUR ,23.0276817,88.0294933
10846,Purba Bardhaman,Jamal Pur,Ilampur,KHIRKI PUKUR,23.0274033,88.02996
10847,Purba Bardhaman,Jamal Pur,Ilampur,MITTRI KHRIKI PUKUR,23.0269219,88.0280898
10848,Purba Bardhaman,Jamal Pur,Shrimanpur,DIGHI SRIMANPUR,23.0262218,88.0275517
20686,Purba Bardhaman,Jamal Pur,Ilampur,MAROL PUKUR ,23.0273818,88.0280705
20685,Purba Bardhaman,Jamal Pur,Ilampur,MONDAL PUKUR ,23.027955,88.0282883
11892,Purba Bardhaman,Jamal Pur,Ilampur,HALDER PUKUR,23.0277693,88.027237
20684,Purba Bardhaman,Jamal Pur,Ilampur,AHIRI PUKUR ,23.02782,88.0272033
10850,Purba Bardhaman,Jamal Pur,Ilampur,TAL PUKUR,23.0280667,88.0270032
10852,Purba Bardhaman,Jamal Pur,Ilampur,KOLEGERE,23.0276832,88.0236983
10851,Purba Bardhaman,Jamal Pur,Ilampur, BORO PUKAR ,23.0328553,88.0293698
10861,Purba Bardhaman,Kalna-I,Baghadanga,malipukur ,23.332354,88.2139895
8414,Purba Bardhaman,Manteswar,Basudebpur,SAR PUKUR,23.3869078,88.1718342
10891,Purba Bardhaman,Kalna-I,Hatbele,,23.2348595,88.2547759
8413,Purba Bardhaman,Manteswar,Basudebpur,KACHARI PUKUR,23.3868101,88.1722668
10892,Purba Bardhaman,Kalna-I,Hatbele,,23.2344256,88.2500689
338,Purba Bardhaman,Manteswar,Basudebpur,NATUN PUKUR,23.3856847,88.1722808
8411,Purba Bardhaman,Manteswar,Basudebpur,DHOSA PUKUR,23.38521,88.1738786
10894,Purba Bardhaman,Kalna-I,Hatbele,,23.2344243,88.2500687
10893,Purba Bardhaman,Kalna-I,Hatbele,,23.2360484,88.249832
8405,Purba Bardhaman,Manteswar,Basudebpur,KOLA PUKUR,23.3880867,88.1739656
10898,Purba Bardhaman,Kalna-I,Hatbele,,23.2344656,88.2487133
10897,Purba Bardhaman,Kalna-I,Hatbele,,23.2358064,88.2466639
18080,Purba Bardhaman,Kalna-I,Hatbele,,23.2356143,88.2461305
22526,Purba Bardhaman,Kalna-I,Chaugharia,HOTEL GORE,23.2820483,88.2088202
18079,Purba Bardhaman,Kalna-I,Hatbele,,23.2358333,88.244445
14939,Purba Bardhaman,Kalna-I,Chaugharia,DOBA PUKUR,23.2856371,88.206703
14941,Purba Bardhaman,Kalna-I,Chaugharia,NAL PUKUR,23.2834221,88.2092385
10900,Purba Bardhaman,Kalna-I,Hatbele,,23.2339987,88.2436354
10905,Purba Bardhaman,Kalna-I,Hatbele,,23.2342687,88.2431798
14944,Purba Bardhaman,Kalna-I,Chaugharia,DOBA  PUKUR,23.28473,88.20879
10904,Purba Bardhaman,Kalna-I,Hatbele,,23.2358434,88.2453577
348,Purba Bardhaman,Kalna-I,Rajkhara,POND,23.2940081,88.223143
14945,Purba Bardhaman,Kalna-I,Chaugharia,TAL PUKUR ,23.2843336,88.2095653
10906,Purba Bardhaman,Kalna-I,Hatbele,,23.2335757,88.2432894
350,Purba Bardhaman,Kalna-I,Rajkhara,DOBA,23.2950683,88.2240417
18078,Purba Bardhaman,Kalna-I,Hatbele,,23.2324129,88.2439071
4014,Purba Bardhaman,Kalna-I,Rajkhara,DOBA,23.2891852,88.2243606
14946,Purba Bardhaman,Kalna-I,Chaugharia,KOLA PUKUR,23.2846632,88.210215
351,Purba Bardhaman,Kalna-I,Rajkhara,POND,23.2947417,88.2252383
14947,Purba Bardhaman,Kalna-I,Chaugharia,SHEKER GORE,23.2854017,88.2102177
18076,Purba Bardhaman,Kalna-I,Hatbele,,23.2323993,88.2440268
19741,Purba Bardhaman,Kalna-I,Chaugharia,MATH PUKUR,23.2853627,88.2107595
3929,Purba Bardhaman,Kalna-I,Rajkhara,POND,23.297401,88.2270999
19736,Purba Bardhaman,Kalna-I,Chaugharia,AAM TOLA PUKUR ,23.2855099,88.2105427
18074,Purba Bardhaman,Kalna-I,Hatbele,,23.2281625,88.2459186
3900,Purba Bardhaman,Kalna-I,Rajkhara,POND,23.2945333,88.2246783
19733,Purba Bardhaman,Kalna-I,Chaugharia,SIMOL PUKUR,23.2855651,88.2121943
18072,Purba Bardhaman,Kalna-I,Hatbele,,23.2283858,88.245925
361,Purba Bardhaman,Kalna-I,Rajkhara,POND,23.291863,88.2252469
19734,Purba Bardhaman,Kalna-I,Chaugharia,KALI PUKUR,23.2855666,88.2122162
19735,Purba Bardhaman,Kalna-I,Chaugharia,NOTUN PUKUR,23.2859578,88.2118701
15344,Purba Bardhaman,Kalna-I,Hatbele,,23.2273396,88.2502251
362,Purba Bardhaman,Katwa-I,Baura,Mali pukur,23.6133327,88.0386161
19732,Purba Bardhaman,Kalna-I,Chaugharia,PANA PUKUR ,23.2862295,88.2118235
10916,Purba Bardhaman,Kalna-I,Harsuna,MOCHONDA,23.2734819,88.2325282
364,Purba Bardhaman,Kalna-I,Rajkhara,POND,23.292005,88.2254606
19730,Purba Bardhaman,Kalna-I,Chaugharia,TALTOLA PUKUR ,23.2863578,88.2121874
18071,Purba Bardhaman,Kalna-I,Hatbele,,23.2357955,88.2466623
22527,Purba Bardhaman,Kalna-I,Chaugharia,MIYA PUKUR,23.2857585,88.2112585
10917,Purba Bardhaman,Kalna-I,Chaugharia,miya pukur,23.2857585,88.2112585
10918,Purba Bardhaman,Kalna-I,Chaugharia,miya pukur,23.2857585,88.2112585
18070,Purba Bardhaman,Kalna-I,Hatbele,,23.2360396,88.2503293
363,Purba Bardhaman,Katwa-I,Baura,Tentule pukur,23.6083871,88.0372084
14958,Purba Bardhaman,Kalna-I,Chaugharia,SALUK PUKUR,23.2857118,88.2112654
375,Purba Bardhaman,Katwa-I,Baura,Banda pukur,23.6094587,88.0371766
10920,Purba Bardhaman,Kalna-I,Chaugharia,kobir pukur ,23.2877932,88.2118383
10922,Purba Bardhaman,Kalna-I,Chaugharia,kobir pukur ,23.2877932,88.2118383
14960,Purba Bardhaman,Kalna-I,Chaugharia,KOBIR PUKUR ,23.2877932,88.2118383
10923,Purba Bardhaman,Kalna-I,Chaugharia,kobir pukur ,23.2877932,88.2118383
10604,Purba Bardhaman,Purbasthali-I,Kamalpur,Majher Pukur ,23.3799645,88.2249693
10786,Purba Bardhaman,Purbasthali-I,Kamalpur,Kotal Gore Pukur ,23.3800217,88.2252933
10789,Purba Bardhaman,Purbasthali-I,Kamalpur,Kotal Gore Pukur ,23.3800217,88.2252933
290,Purba Bardhaman,Manteswar,Basudebpur,JHOLOR BAGNA,23.3920189,88.1775833
291,Purba Bardhaman,Manteswar,Basudebpur,SOLAR PUKUR,23.3880533,88.1799399
308,Purba Bardhaman,Katwa-I,Baura,Thakro pukur ,23.60779,88.0387877
7715,Purba Bardhaman,Kalna-I,Sultanpur,,23.2264537,88.2160246
324,Purba Bardhaman,Katwa-I,Baura,Natun pukur,23.6080888,88.0390296
10858,Purba Bardhaman,Kalna-I,Chaugharia,kobir pukur ,23.2877932,88.2118383
10856,Purba Bardhaman,Kalna-I,Chaugharia,kobir pukur ,23.2877932,88.2118383
331,Purba Bardhaman,Katwa-I,Baura,Suji pukur,23.6087782,88.0412776
8400,Purba Bardhaman,Manteswar,Basudebpur,SURI PUKUR,23.3850963,88.1796881
10899,Purba Bardhaman,Katwa-I,Alampur,TANTI PUKUR,23.5709492,88.0955201
