serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
24635,Howrah,Bagnan-Ii,Mellak,MELLOCK THAKURPUKUR ,22.464444444444442,87.90277777777779
1287,Howrah,Bagnan-Ii,Ishwaripur,near Skipper factory,22.458333333333332,87.92222222222223
1810,Howrah,Bagnan-Ii,Ishwaripur,ananta mandal,22.459444444444443,87.92638889
14638,Howrah,Bagnan-Ii,Athila,RABIN BHUNYE,22.443055555555556,87.97166666666666
25512,Howrah,Bagnan-Ii,Athila,RABIN BHUNYE,22.443055555555556,87.97166666666666
14689,Howrah,Bagnan-Ii,Mellak,NEAR SARATCHANDRA ROAD,22.458333333333332,87.91138889
14088,Howrah,Bagnan-Ii,Athila,Rabin bhunye,22.443055555555556,87.97166666666666
351,Howrah,Bagnan-Ii,Ishwaripur,ananta mandal,22.459444444444443,87.92638889
13796,Howrah,Bagnan-Ii,Mellak,MAJIPARA THAKURPUKUR,22.464166666666667,87.90305555555557
14474,Howrah,Bagnan-Ii,Mellak,MAJIPARA SANER GHAT,22.46388888888889,87.90333333333334
14486,Howrah,Bagnan-Ii,Brahman Dukuria,Dhananjay Bhowmik ,22.465,87.92833333333334
1321,Howrah,Bagnan-Ii,Ishwaripur,ananta mandal,22.459444444444443,87.92638889
24027,Howrah,Sankrail,Podara (Ct),JAMAMASJIDER PUKUR,22.561944444444446,88.27194444444444
14102,Howrah,Sankrail,Podara (Ct),binapanicluber pichan pukur,22.565,88.2725
14490,Howrah,Sankrail,Podara (Ct),halderder sanerpukur1244,22.565833333333334,88.27527777777777
14103,Howrah,Sankrail,Podara (Ct),naskarder pukur,22.565555555555555,88.27472222222222
14121,Howrah,Sankrail,Podara (Ct),shibtalarpukur,22.564722222222223,88.27333333333333
14119,Howrah,Sankrail,Podara (Ct),bulaiderpukur,22.565,88.27305555555556
13673,Howrah,Sankrail,Podara (Ct),podrakalimandirerpukur,22.565555555555555,88.27277777777778
14362,Howrah,Bagnan-Ii,Mellak,near saratchandra road,22.458333333333332,87.91138889
14291,Howrah,Bagnan-Ii,Mellak,majipara saner ghat,22.46388888888889,87.90333333333334
14191,Howrah,Bagnan-Ii,Mellak,Mellock majipara more,22.46388888888889,87.90361111111112
14254,Howrah,Bagnan-Ii,Mellak,mellock thakurpukur ,22.464444444444442,87.90277777777779
14492,Howrah,Bagnan-Ii,Mellak,mellock dan pukur ,22.46472222222222,87.90555555555557
14699,Howrah,Bagnan-Ii,Mellak,Bapi manna,22.461388888888887,87.90416666666667
14691,Howrah,Bagnan-Ii,Mellak,bijoy bijali,22.46361111111111,87.90527777777778
1447,Howrah,Bagnan-Ii,Ishwaripur,dipak mandal,22.45888888888889,87.92500000000001
14095,Howrah,Bagnan-Ii,Mellak,near sanjib house,22.46361111111111,87.90527777777778
1040,Howrah,Bagnan-Ii,Ishwaripur,balaram mondal,22.45888888888889,87.92500000000001
14309,Howrah,Bagnan-Ii,Mellak,mellock majipara,22.46388888888889,87.90361111111112
14710,Howrah,Bagnan-Ii,Mellak,mellock majipara gopal mandir,22.461388888888887,87.905
1043,Howrah,Bagnan-Ii,Ishwaripur,Ranjit Ojha,22.458333333333332,87.92222222222223
13686,Howrah,Bagnan-Ii,Mellak,opposite mellock the pond,22.46472222222222,87.90555555555557
14046,Howrah,Bagnan-Ii,Mellak,Madan Jana,22.46361111111111,87.90527777777778
14256,Howrah,Bagnan-Ii,Mellak,mellock icds11,22.461388888888887,87.905
