serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
24237,Dakshin Dinajpur,Kushmandi,Pachim Balarampur,,25.5111406,88.3022121
18768,Dakshin Dinajpur,Kumarganj,Madhya Ramkrishnapur,BIJOY SARKAR,25.4392536,88.7606455
18766,Dakshin Dinajpur,Kushmandi,Pachim Balarampur,,25.5121217,88.3029017
24238,Dakshin Dinajpur,Kushmandi,Pachim Balarampur,,25.5119333,88.3020317
24468,Dakshin Dinajpur,Kumarganj,Madhya Ramkrishnapur,SAHAPUKUR ,25.4339614,88.759678
18773,Dakshin Dinajpur,Kumarganj,Madhya Ramkrishnapur,DARAJ MONDAL,25.4340253,88.7631277
19995,Dakshin Dinajpur,Kumarganj,Madhya Ramkrishnapur,MOKBUL HOSSAIN MONDAL ,25.4330152,88.7628286
22599,Dakshin Dinajpur,Kumarganj,Madhya Ramkrishnapur,MUKBUL HOSSAIN MONDAL ,25.4296142,88.7623962
18841,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,BIKARNA DAS POND,25.3124859,88.8905501
18843,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,Yogesh Barman and Others ,25.3130151,88.889579
18844,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,Manash Majumder,25.3128683,88.889585
18849,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,Boragari Pond,25.31235,88.8888
18850,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,Rathin Barman Pond,25.3133467,88.8885467
18851,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,Palash Barman pond,25.3131683,88.88754
18861,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,Madhu Saha Pond,25.314003,88.8875234
18859,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,SUKUMAR CHANDA ROY ,25.3131567,88.8873467
18867,Dakshin Dinajpur,Gangarampur,Shrirampur,near srirampur fp School ,25.4083865,88.6834954
18868,Dakshin Dinajpur,Gangarampur,Shrirampur,Saheb sarkar,25.4092464,88.6837317
18870,Dakshin Dinajpur,Gangarampur,Shrirampur,sankar sarkar ,25.4099037,88.6826171
18864,Dakshin Dinajpur,Gangarampur,Shrirampur,Tarun Roy,25.4099143,88.6824722
18857,Dakshin Dinajpur,Gangarampur,Shrirampur,Ashit Roy,25.4099517,88.6824152
18858,Dakshin Dinajpur,Gangarampur,Shrirampur,Uday Barman,25.409943,88.6820415
18860,Dakshin Dinajpur,Gangarampur,Shrirampur,Khagen Roy,25.4099575,88.6820594
18871,Dakshin Dinajpur,Gangarampur,Shrirampur,Antar Barman,25.4099553,88.6820451
18865,Dakshin Dinajpur,Gangarampur,Shrirampur,Nanu Barman ,25.4099164,88.6818683
18863,Dakshin Dinajpur,Gangarampur,Shrirampur,Anup Roy,25.4099022,88.6816966
18872,Dakshin Dinajpur,Gangarampur,Shrirampur,Swapan Barman ,25.4103994,88.6816178
18869,Dakshin Dinajpur,Gangarampur,Shrirampur,Babun Roy,25.4104667,88.6815755
18873,Dakshin Dinajpur,Gangarampur,Shrirampur,Amal Barman,25.4107074,88.6815282
18866,Dakshin Dinajpur,Gangarampur,Shrirampur,Ashok Barman,25.4108169,88.6815369
18874,Dakshin Dinajpur,Gangarampur,Shrirampur,Ratan Barman,25.4108429,88.6815312
18862,Dakshin Dinajpur,Gangarampur,Shrirampur,Sanjit Barman,25.4112378,88.681456
18875,Dakshin Dinajpur,Gangarampur,Shrirampur,Sandip Roy,25.4112702,88.6814626
18877,Dakshin Dinajpur,Gangarampur,Shrirampur,Bibek Roy,25.411271,88.6814607
18879,Dakshin Dinajpur,Gangarampur,Shrirampur,Santosh Barman,25.4113762,88.6813919
18882,Dakshin Dinajpur,Gangarampur,Shrirampur,Sukhen Roy,25.4113797,88.6813712
18887,Dakshin Dinajpur,Gangarampur,Shrirampur,Ananda Barman,25.4117078,88.6812087
18880,Dakshin Dinajpur,Gangarampur,Shrirampur,Satya Barman,25.4120734,88.6811479
18883,Dakshin Dinajpur,Gangarampur,Shrirampur,Subhas Roy,25.4122642,88.681079
18884,Dakshin Dinajpur,Gangarampur,Shrirampur,Sunil Barman ,25.4124533,88.6809605
18888,Dakshin Dinajpur,Gangarampur,Shrirampur,Sanjit Barman,25.4124547,88.6809559
18891,Dakshin Dinajpur,Gangarampur,Shrirampur,Sudhir Barman,25.412426,88.6807844
18885,Dakshin Dinajpur,Gangarampur,Shrirampur,Sobuj Barman,25.4124146,88.6807948
18889,Dakshin Dinajpur,Gangarampur,Shrirampur,sujit Barman,25.4124185,88.680756
18892,Dakshin Dinajpur,Gangarampur,Shrirampur,Sunil Barman,25.4126038,88.6808377
18894,Dakshin Dinajpur,Gangarampur,Shrirampur,Adesh Roy,25.4127946,88.6808156
18890,Dakshin Dinajpur,Gangarampur,Shrirampur,Atul Roy,25.4128573,88.6807289
18876,Dakshin Dinajpur,Gangarampur,Shrirampur,Paltu Barman,25.4130103,88.6803459
18895,Dakshin Dinajpur,Gangarampur,Shrirampur,Sajit Barman ,25.4130852,88.6800654
